,images,labels
671,"Dataset/valid/wildfire/-71.1091,46.9833.jpg",0
243,"Dataset/valid/wildfire/-68.46783,47.86211.jpg",0
3484,"Dataset/valid/nowildfire/-113.956422,51.030707.jpg",1
1002,"Dataset/valid/wildfire/-72.01647,48.77248.jpg",0
2746,"Dataset/valid/wildfire/-77.20068,48.97332.jpg",0
1185,"Dataset/valid/wildfire/-72.41141,46.77158.jpg",0
5205,"Dataset/valid/nowildfire/-75.600497,45.382118.jpg",1
660,"Dataset/valid/wildfire/-71.08538,48.40708.jpg",0
5095,"Dataset/valid/nowildfire/-73.837364,45.551401.jpg",1
2609,"Dataset/valid/wildfire/-76.5833,46.1222.jpg",0
2659,"Dataset/valid/wildfire/-76.74218,46.38729.jpg",0
6009,"Dataset/valid/nowildfire/-79.619026,43.79262.jpg",1
5533,"Dataset/valid/nowildfire/-75.799836,45.405289.jpg",1
1921,"Dataset/valid/wildfire/-74.24863,49.10672.jpg",0
4862,"Dataset/valid/nowildfire/-73.642541,45.642036.jpg",1
3544,"Dataset/valid/nowildfire/-113.978445,50.906405.jpg",1
4125,"Dataset/valid/nowildfire/-122.816114,49.102449.jpg",1
4827,"Dataset/valid/nowildfire/-73.614023,45.509158.jpg",1
2886,"Dataset/valid/wildfire/-77.7961,49.756.jpg",0
2567,"Dataset/valid/wildfire/-76.40365,51.53867.jpg",0
2599,"Dataset/valid/wildfire/-76.5328,48.8642.jpg",0
3859,"Dataset/valid/nowildfire/-114.117369,51.150365.jpg",1
2136,"Dataset/valid/wildfire/-74.92311,47.28597.jpg",0
182,"Dataset/valid/wildfire/-67.38767,49.36301.jpg",0
4168,"Dataset/valid/nowildfire/-122.848765,49.126697.jpg",1
899,"Dataset/valid/wildfire/-71.71439,50.84862.jpg",0
2110,"Dataset/valid/wildfire/-74.80601,46.26709.jpg",0
2775,"Dataset/valid/wildfire/-77.34494,47.38819.jpg",0
1428,"Dataset/valid/wildfire/-72.91014,46.48861.jpg",0
1105,"Dataset/valid/wildfire/-72.25693,46.94544.jpg",0
146,"Dataset/valid/wildfire/-66.64382,50.95534.jpg",0
5046,"Dataset/valid/nowildfire/-73.800288,45.404745.jpg",1
3227,"Dataset/valid/wildfire/-79.07669,47.37021.jpg",0
4341,"Dataset/valid/nowildfire/-122.975704,49.211584.jpg",1
1380,"Dataset/valid/wildfire/-72.79219,47.34952.jpg",0
4691,"Dataset/valid/nowildfire/-73.494348,45.507921.jpg",1
384,"Dataset/valid/wildfire/-69.56463,47.70174.jpg",0
5690,"Dataset/valid/nowildfire/-79.343537,43.863622.jpg",1
3919,"Dataset/valid/nowildfire/-114.142887,51.098822.jpg",1
3548,"Dataset/valid/nowildfire/-113.979325,50.902286.jpg",1
3855,"Dataset/valid/nowildfire/-114.113609,51.153137.jpg",1
3154,"Dataset/valid/wildfire/-78.9197,46.9781.jpg",0
5092,"Dataset/valid/nowildfire/-73.835613,45.609288.jpg",1
1620,"Dataset/valid/wildfire/-73.53364,45.10492.jpg",0
1615,"Dataset/valid/wildfire/-73.52274,48.09413.jpg",0
148,"Dataset/valid/wildfire/-66.67981,50.15888.jpg",0
3698,"Dataset/valid/nowildfire/-114.049075,50.992112.jpg",1
433,"Dataset/valid/wildfire/-69.96051,50.38459.jpg",0
2589,"Dataset/valid/wildfire/-76.47808,45.76709.jpg",0
900,"Dataset/valid/wildfire/-71.71873,50.74581.jpg",0
1288,"Dataset/valid/wildfire/-72.6231,48.9214.jpg",0
681,"Dataset/valid/wildfire/-71.13344,49.48771.jpg",0
5069,"Dataset/valid/nowildfire/-73.815316,45.588857.jpg",1
3463,"Dataset/valid/nowildfire/-113.949061,51.114497.jpg",1
1922,"Dataset/valid/wildfire/-74.25474,45.73142.jpg",0
5872,"Dataset/valid/nowildfire/-79.494724,43.758753.jpg",1
5953,"Dataset/valid/nowildfire/-79.565097,43.678293.jpg",1
289,"Dataset/valid/wildfire/-68.92327,48.97692.jpg",0
3529,"Dataset/valid/nowildfire/-113.972967,50.934194.jpg",1
5269,"Dataset/valid/nowildfire/-75.636657,45.348486.jpg",1
300,"Dataset/valid/wildfire/-69.0028,52.10761.jpg",0
5308,"Dataset/valid/nowildfire/-75.65986,45.427744.jpg",1
5241,"Dataset/valid/nowildfire/-75.622194,45.412793.jpg",1
6133,"Dataset/valid/nowildfire/-79.735366,43.863746.jpg",1
1827,"Dataset/valid/wildfire/-74.00662,54.11661.jpg",0
3533,"Dataset/valid/nowildfire/-113.975179,51.124188.jpg",1
2101,"Dataset/valid/wildfire/-74.7611,49.7153.jpg",0
6066,"Dataset/valid/nowildfire/-79.665533,43.711383.jpg",1
5098,"Dataset/valid/nowildfire/-73.840604,45.5312.jpg",1
4271,"Dataset/valid/nowildfire/-122.91819,49.209222.jpg",1
4808,"Dataset/valid/nowildfire/-73.596779,45.52564.jpg",1
961,"Dataset/valid/wildfire/-71.8826,47.0728.jpg",0
2697,"Dataset/valid/wildfire/-76.9453,46.2471.jpg",0
421,"Dataset/valid/wildfire/-69.87744,48.32824.jpg",0
3075,"Dataset/valid/wildfire/-78.67137,47.56295.jpg",0
4229,"Dataset/valid/nowildfire/-122.887732,49.12649.jpg",1
5683,"Dataset/valid/nowildfire/-79.333662,43.716296.jpg",1
3592,"Dataset/valid/nowildfire/-113.998723,51.042237.jpg",1
1967,"Dataset/valid/wildfire/-74.37269,50.65708.jpg",0
5316,"Dataset/valid/nowildfire/-75.663363,45.386565.jpg",1
1782,"Dataset/valid/wildfire/-73.9253,46.66427.jpg",0
611,"Dataset/valid/wildfire/-70.93055,46.66517.jpg",0
4619,"Dataset/valid/nowildfire/-73.420428,45.628594.jpg",1
2596,"Dataset/valid/wildfire/-76.51594,50.17116.jpg",0
1242,"Dataset/valid/wildfire/-72.51814,46.39449.jpg",0
2375,"Dataset/valid/wildfire/-75.81261,46.02158.jpg",0
2801,"Dataset/valid/wildfire/-77.46589,48.76349.jpg",0
1680,"Dataset/valid/wildfire/-73.6997,45.2219.jpg",0
4278,"Dataset/valid/nowildfire/-122.92193,49.183493.jpg",1
4061,"Dataset/valid/nowildfire/-122.763684,49.171981.jpg",1
2232,"Dataset/valid/wildfire/-75.3197,48.2324.jpg",0
5428,"Dataset/valid/nowildfire/-75.737311,45.409948.jpg",1
5878,"Dataset/valid/nowildfire/-79.507949,43.872899.jpg",1
1986,"Dataset/valid/wildfire/-74.4222,45.8969.jpg",0
1048,"Dataset/valid/wildfire/-72.12548,45.67836.jpg",0
2711,"Dataset/valid/wildfire/-77.02124,47.09952.jpg",0
3474,"Dataset/valid/nowildfire/-113.953215,50.907107.jpg",1
3092,"Dataset/valid/wildfire/-78.72133,48.80486.jpg",0
2356,"Dataset/valid/wildfire/-75.76655,45.55576.jpg",0
1815,"Dataset/valid/wildfire/-73.97808,45.77698.jpg",0
4752,"Dataset/valid/nowildfire/-73.556712,45.481023.jpg",1
5451,"Dataset/valid/nowildfire/-75.747981,45.382596.jpg",1
5704,"Dataset/valid/nowildfire/-79.351134,43.62802.jpg",1
3952,"Dataset/valid/nowildfire/-114.155078,51.00063.jpg",1
1222,"Dataset/valid/wildfire/-72.48166,50.39988.jpg",0
3104,"Dataset/valid/wildfire/-78.75805,50.72063.jpg",0
191,"Dataset/valid/wildfire/-67.49454,48.79407.jpg",0
5837,"Dataset/valid/nowildfire/-79.463686,43.820909.jpg",1
1846,"Dataset/valid/wildfire/-74.0525,45.7619.jpg",0
4210,"Dataset/valid/nowildfire/-122.872957,49.170041.jpg",1
4984,"Dataset/valid/nowildfire/-73.747149,45.600115.jpg",1
3688,"Dataset/valid/nowildfire/-114.044976,51.01367.jpg",1
782,"Dataset/valid/wildfire/-71.35982,48.35761.jpg",0
5291,"Dataset/valid/nowildfire/-75.650709,45.361019.jpg",1
4511,"Dataset/valid/nowildfire/-123.12875,49.204458.jpg",1
4786,"Dataset/valid/nowildfire/-73.57776,45.504564.jpg",1
5754,"Dataset/valid/nowildfire/-79.395848,43.787086.jpg",1
825,"Dataset/valid/wildfire/-71.4927,46.611.jpg",0
902,"Dataset/valid/wildfire/-71.72215,49.76889.jpg",0
2292,"Dataset/valid/wildfire/-75.58056,49.56115.jpg",0
3214,"Dataset/valid/wildfire/-79.0523,48.19724.jpg",0
5790,"Dataset/valid/nowildfire/-79.428403,43.662742.jpg",1
6100,"Dataset/valid/nowildfire/-79.700228,43.642354.jpg",1
4690,"Dataset/valid/nowildfire/-73.493862,45.582165.jpg",1
3471,"Dataset/valid/nowildfire/-113.95219,51.12702.jpg",1
4136,"Dataset/valid/nowildfire/-122.823777,49.188197.jpg",1
2573,"Dataset/valid/wildfire/-76.41998,49.31925.jpg",0
3139,"Dataset/valid/wildfire/-78.885,47.2644.jpg",0
3282,"Dataset/valid/wildfire/-79.22583,47.95444.jpg",0
4999,"Dataset/valid/nowildfire/-73.756013,45.630538.jpg",1
3453,"Dataset/valid/nowildfire/-113.945561,51.120362.jpg",1
120,"Dataset/valid/wildfire/-66.19378,50.21883.jpg",0
2230,"Dataset/valid/wildfire/-75.28736,46.78867.jpg",0
3359,"Dataset/valid/wildfire/-79.39932,47.61481.jpg",0
1769,"Dataset/valid/wildfire/-73.8791,47.91337.jpg",0
4059,"Dataset/valid/nowildfire/-122.761667,49.206428.jpg",1
1604,"Dataset/valid/wildfire/-73.49083,46.66427.jpg",0
5233,"Dataset/valid/nowildfire/-75.616482,45.391915.jpg",1
2165,"Dataset/valid/wildfire/-75.036,48.31925.jpg",0
2279,"Dataset/valid/wildfire/-75.5457,46.1256.jpg",0
3370,"Dataset/valid/wildfire/-79.41926,48.06205.jpg",0
2152,"Dataset/valid/wildfire/-74.99606,46.78148.jpg",0
4730,"Dataset/valid/nowildfire/-73.534358,45.628399.jpg",1
125,"Dataset/valid/wildfire/-66.33654,50.22782.jpg",0
1342,"Dataset/valid/wildfire/-72.7331,46.4428.jpg",0
442,"Dataset/valid/wildfire/-70.03096,46.61391.jpg",0
2522,"Dataset/valid/wildfire/-76.18,46.1331.jpg",0
5361,"Dataset/valid/nowildfire/-75.688651,45.405955.jpg",1
2316,"Dataset/valid/wildfire/-75.6423,46.6005.jpg",0
3757,"Dataset/valid/nowildfire/-114.073488,51.076988.jpg",1
4735,"Dataset/valid/nowildfire/-73.536762,45.497144.jpg",1
217,"Dataset/valid/wildfire/-68.1572,55.9419.jpg",0
3905,"Dataset/valid/nowildfire/-114.135836,51.147701.jpg",1
419,"Dataset/valid/wildfire/-69.87373,47.91337.jpg",0
3126,"Dataset/valid/wildfire/-78.84164,48.7545.jpg",0
1635,"Dataset/valid/wildfire/-73.56446,48.16247.jpg",0
3747,"Dataset/valid/nowildfire/-114.06889,50.959679.jpg",1
4818,"Dataset/valid/nowildfire/-73.605058,45.567212.jpg",1
642,"Dataset/valid/wildfire/-71.02494,48.52608.jpg",0
1158,"Dataset/valid/wildfire/-72.34842,46.7494.jpg",0
4868,"Dataset/valid/nowildfire/-73.645176,45.609271.jpg",1
74,"Dataset/valid/wildfire/-65.1529,49.20174.jpg",0
6022,"Dataset/valid/nowildfire/-79.63075,43.706663.jpg",1
5442,"Dataset/valid/nowildfire/-75.745476,45.461338.jpg",1
1670,"Dataset/valid/wildfire/-73.6696,46.0288.jpg",0
3934,"Dataset/valid/nowildfire/-114.150518,51.117747.jpg",1
2518,"Dataset/valid/wildfire/-76.16391,49.28957.jpg",0
4981,"Dataset/valid/nowildfire/-73.744534,45.495117.jpg",1
1434,"Dataset/valid/wildfire/-72.9353,49.2011.jpg",0
2327,"Dataset/valid/wildfire/-75.67167,46.46253.jpg",0
1682,"Dataset/valid/wildfire/-73.70412,51.15168.jpg",0
4351,"Dataset/valid/nowildfire/-122.987483,49.215192.jpg",1
4648,"Dataset/valid/nowildfire/-73.451893,45.534335.jpg",1
5019,"Dataset/valid/nowildfire/-73.775487,45.577847.jpg",1
2737,"Dataset/valid/wildfire/-77.1203,47.2306.jpg",0
2193,"Dataset/valid/wildfire/-75.12391,49.30126.jpg",0
5874,"Dataset/valid/nowildfire/-79.499424,43.668809.jpg",1
966,"Dataset/valid/wildfire/-71.89371,48.24581.jpg",0
4484,"Dataset/valid/nowildfire/-123.104753,49.127172.jpg",1
2114,"Dataset/valid/wildfire/-74.8167,46.0861.jpg",0
1312,"Dataset/valid/wildfire/-72.67992,47.14629.jpg",0
2204,"Dataset/valid/wildfire/-75.17376,45.89988.jpg",0
284,"Dataset/valid/wildfire/-68.90798,51.58513.jpg",0
2769,"Dataset/valid/wildfire/-77.32295,46.15168.jpg",0
414,"Dataset/valid/wildfire/-69.83569,49.06115.jpg",0
5296,"Dataset/valid/nowildfire/-75.655311,45.416414.jpg",1
3273,"Dataset/valid/wildfire/-79.20363,48.7494.jpg",0
3835,"Dataset/valid/nowildfire/-114.104667,51.078538.jpg",1
4733,"Dataset/valid/nowildfire/-73.536372,45.510994.jpg",1
3689,"Dataset/valid/nowildfire/-114.045192,51.035732.jpg",1
4390,"Dataset/valid/nowildfire/-123.023164,49.231567.jpg",1
512,"Dataset/valid/wildfire/-70.41694,46.99131.jpg",0
4731,"Dataset/valid/nowildfire/-73.534455,45.562717.jpg",1
342,"Dataset/valid/wildfire/-69.276,48.79227.jpg",0
3857,"Dataset/valid/nowildfire/-114.114419,51.075208.jpg",1
3237,"Dataset/valid/wildfire/-79.10106,46.73052.jpg",0
3363,"Dataset/valid/wildfire/-79.40322,48.03238.jpg",0
1062,"Dataset/valid/wildfire/-72.15861,47.94634.jpg",0
2034,"Dataset/valid/wildfire/-74.5767,47.5244.jpg",0
2459,"Dataset/valid/wildfire/-76.03184,45.68465.jpg",0
1706,"Dataset/valid/wildfire/-73.74728,48.63909.jpg",0
3148,"Dataset/valid/wildfire/-78.90582,48.45804.jpg",0
4974,"Dataset/valid/nowildfire/-73.736695,45.415935.jpg",1
4597,"Dataset/valid/nowildfire/-123.19315,49.155392.jpg",1
5984,"Dataset/valid/nowildfire/-79.594672,43.784498.jpg",1
335,"Dataset/valid/wildfire/-69.22181,50.34772.jpg",0
2901,"Dataset/valid/wildfire/-77.86594,51.64898.jpg",0
1539,"Dataset/valid/wildfire/-73.27987,47.71163.jpg",0
2345,"Dataset/valid/wildfire/-75.73325,45.74671.jpg",0
6026,"Dataset/valid/nowildfire/-79.634822,43.625888.jpg",1
176,"Dataset/valid/wildfire/-67.28761,49.52338.jpg",0
2464,"Dataset/valid/wildfire/-76.04213,45.69814.jpg",0
2260,"Dataset/valid/wildfire/-75.45971,49.65618.jpg",0
3038,"Dataset/valid/wildfire/-78.5372,46.97153.jpg",0
3312,"Dataset/valid/wildfire/-79.2767,49.0376.jpg",0
208,"Dataset/valid/wildfire/-67.89902,48.50719.jpg",0
4277,"Dataset/valid/nowildfire/-122.92124,49.175351.jpg",1
4450,"Dataset/valid/nowildfire/-123.074001,49.163396.jpg",1
3068,"Dataset/valid/wildfire/-78.6478,51.6694.jpg",0
1778,"Dataset/valid/wildfire/-73.90881,46.65708.jpg",0
3964,"Dataset/valid/nowildfire/-114.159895,50.935233.jpg",1
2674,"Dataset/valid/wildfire/-76.823,45.89988.jpg",0
5740,"Dataset/valid/nowildfire/-79.383488,43.895892.jpg",1
3150,"Dataset/valid/wildfire/-78.91122,48.68915.jpg",0
1159,"Dataset/valid/wildfire/-72.35236,48.90618.jpg",0
4719,"Dataset/valid/nowildfire/-73.517461,45.413037.jpg",1
2702,"Dataset/valid/wildfire/-76.9672,46.8631.jpg",0
2484,"Dataset/valid/wildfire/-76.08073,46.28957.jpg",0
483,"Dataset/valid/wildfire/-70.25902,49.19275.jpg",0
1003,"Dataset/valid/wildfire/-72.01764,48.91936.jpg",0
1634,"Dataset/valid/wildfire/-73.5629,46.3152.jpg",0
5439,"Dataset/valid/nowildfire/-75.743444,45.434267.jpg",1
1356,"Dataset/valid/wildfire/-72.76031,46.39539.jpg",0
4459,"Dataset/valid/nowildfire/-123.086091,49.149736.jpg",1
3321,"Dataset/valid/wildfire/-79.29569,48.02068.jpg",0
2530,"Dataset/valid/wildfire/-76.20466,46.04047.jpg",0
2205,"Dataset/valid/wildfire/-75.1753,45.6417.jpg",0
3440,"Dataset/valid/nowildfire/-113.937713,51.026952.jpg",1
3694,"Dataset/valid/nowildfire/-114.046844,50.932705.jpg",1
1830,"Dataset/valid/wildfire/-74.01898,48.94544.jpg",0
6112,"Dataset/valid/nowildfire/-79.715441,43.852157.jpg",1
4544,"Dataset/valid/nowildfire/-123.151246,49.1344.jpg",1
5213,"Dataset/valid/nowildfire/-75.605463,45.40009.jpg",1
5804,"Dataset/valid/nowildfire/-79.438427,43.888186.jpg",1
2946,"Dataset/valid/wildfire/-78.06979,48.39988.jpg",0
5116,"Dataset/valid/nowildfire/-73.860937,45.434966.jpg",1
5645,"Dataset/valid/nowildfire/-79.295233,43.721479.jpg",1
5072,"Dataset/valid/nowildfire/-73.817789,45.528928.jpg",1
3701,"Dataset/valid/nowildfire/-114.050617,50.954588.jpg",1
1531,"Dataset/valid/wildfire/-73.25,46.03597.jpg",0
3504,"Dataset/valid/nowildfire/-113.96261,51.142971.jpg",1
2718,"Dataset/valid/wildfire/-77.04995,47.66607.jpg",0
1150,"Dataset/valid/wildfire/-72.3294,48.9056.jpg",0
1478,"Dataset/valid/wildfire/-73.05796,47.65798.jpg",0
581,"Dataset/valid/wildfire/-70.79271,48.3792.jpg",0
3963,"Dataset/valid/nowildfire/-114.159389,51.154715.jpg",1
3113,"Dataset/valid/wildfire/-78.79275,48.33783.jpg",0
5916,"Dataset/valid/nowildfire/-79.538746,43.680792.jpg",1
3632,"Dataset/valid/nowildfire/-114.016453,51.109979.jpg",1
4938,"Dataset/valid/nowildfire/-73.702611,45.553322.jpg",1
5257,"Dataset/valid/nowildfire/-75.629499,45.441431.jpg",1
4658,"Dataset/valid/nowildfire/-73.457978,45.560256.jpg",1
2323,"Dataset/valid/wildfire/-75.6589,46.3678.jpg",0
5972,"Dataset/valid/nowildfire/-79.577086,43.71664.jpg",1
4747,"Dataset/valid/nowildfire/-73.551509,45.616317.jpg",1
4000,"Dataset/valid/nowildfire/-122.725899,49.212814.jpg",1
3902,"Dataset/valid/nowildfire/-114.135189,51.023274.jpg",1
959,"Dataset/valid/wildfire/-71.88074,45.49311.jpg",0
3836,"Dataset/valid/nowildfire/-114.104815,51.092032.jpg",1
2388,"Dataset/valid/wildfire/-75.8628,45.5333.jpg",0
3353,"Dataset/valid/wildfire/-79.39075,48.76169.jpg",0
6039,"Dataset/valid/nowildfire/-79.64069,43.822849.jpg",1
3643,"Dataset/valid/nowildfire/-114.021416,51.128333.jpg",1
4510,"Dataset/valid/nowildfire/-123.128393,49.099851.jpg",1
450,"Dataset/valid/wildfire/-70.05585,46.59053.jpg",0
5854,"Dataset/valid/nowildfire/-79.478693,43.906032.jpg",1
1347,"Dataset/valid/wildfire/-72.74069,47.46343.jpg",0
311,"Dataset/valid/wildfire/-69.07924,48.7554.jpg",0
4163,"Dataset/valid/nowildfire/-122.845372,49.143818.jpg",1
4213,"Dataset/valid/nowildfire/-122.877802,49.227263.jpg",1
345,"Dataset/valid/wildfire/-69.3053,47.9825.jpg",0
3517,"Dataset/valid/nowildfire/-113.96792,51.083345.jpg",1
507,"Dataset/valid/wildfire/-70.3972,48.8518.jpg",0
3072,"Dataset/valid/wildfire/-78.65443,48.60222.jpg",0
4273,"Dataset/valid/nowildfire/-122.918893,49.138623.jpg",1
5930,"Dataset/valid/nowildfire/-79.54724,43.667832.jpg",1
4257,"Dataset/valid/nowildfire/-122.907142,49.121499.jpg",1
1411,"Dataset/valid/wildfire/-72.87071,48.28687.jpg",0
3957,"Dataset/valid/nowildfire/-114.156292,50.9445.jpg",1
1527,"Dataset/valid/wildfire/-73.22671,45.95804.jpg",0
1973,"Dataset/valid/wildfire/-74.38319,49.85132.jpg",0
2129,"Dataset/valid/wildfire/-74.88832,50.61031.jpg",0
5531,"Dataset/valid/nowildfire/-75.799385,45.387749.jpg",1
2380,"Dataset/valid/wildfire/-75.8435,45.6417.jpg",0
3767,"Dataset/valid/nowildfire/-114.075768,50.973667.jpg",1
3953,"Dataset/valid/nowildfire/-114.155493,50.976808.jpg",1
3083,"Dataset/valid/wildfire/-78.69002,47.56565.jpg",0
53,"Dataset/valid/wildfire/-64.72802,49.11571.jpg",0
230,"Dataset/valid/wildfire/-68.29208,49.15528.jpg",0
3046,"Dataset/valid/wildfire/-78.5572,46.8344.jpg",0
1348,"Dataset/valid/wildfire/-72.74088,46.36931.jpg",0
4854,"Dataset/valid/nowildfire/-73.638181,45.56738.jpg",1
2696,"Dataset/valid/wildfire/-76.94106,47.82914.jpg",0
2585,"Dataset/valid/wildfire/-76.45753,45.67386.jpg",0
539,"Dataset/valid/wildfire/-70.5961,48.3838.jpg",0
5925,"Dataset/valid/nowildfire/-79.544376,43.742268.jpg",1
3609,"Dataset/valid/nowildfire/-114.005506,50.894666.jpg",1
5282,"Dataset/valid/nowildfire/-75.646619,45.374504.jpg",1
5761,"Dataset/valid/nowildfire/-79.402397,43.796607.jpg",1
2478,"Dataset/valid/wildfire/-76.07049,45.55576.jpg",0
5778,"Dataset/valid/nowildfire/-79.413818,43.869106.jpg",1
868,"Dataset/valid/wildfire/-71.59872,48.56745.jpg",0
449,"Dataset/valid/wildfire/-70.04671,48.47153.jpg",0
1641,"Dataset/valid/wildfire/-73.59377,46.30396.jpg",0
1416,"Dataset/valid/wildfire/-72.88131,48.60492.jpg",0
5044,"Dataset/valid/nowildfire/-73.797551,45.52807.jpg",1
2744,"Dataset/valid/wildfire/-77.19117,52.30486.jpg",0
1692,"Dataset/valid/wildfire/-73.71884,54.74761.jpg",0
4633,"Dataset/valid/nowildfire/-73.435249,45.577836.jpg",1
3660,"Dataset/valid/nowildfire/-114.027846,51.070822.jpg",1
4562,"Dataset/valid/nowildfire/-123.165691,49.21225.jpg",1
3465,"Dataset/valid/nowildfire/-113.949721,50.921119.jpg",1
791,"Dataset/valid/wildfire/-71.38402,48.6211.jpg",0
2243,"Dataset/valid/wildfire/-75.3903,47.1811.jpg",0
4417,"Dataset/valid/nowildfire/-123.043237,49.211738.jpg",1
4893,"Dataset/valid/nowildfire/-73.663022,45.441569.jpg",1
910,"Dataset/valid/wildfire/-71.74737,46.8783.jpg",0
3003,"Dataset/valid/wildfire/-78.3664,52.6267.jpg",0
1304,"Dataset/valid/wildfire/-72.65137,45.1247.jpg",0
2301,"Dataset/valid/wildfire/-75.60627,45.58963.jpg",0
4114,"Dataset/valid/nowildfire/-122.80698,49.243048.jpg",1
5255,"Dataset/valid/nowildfire/-75.628256,45.379037.jpg",1
2452,"Dataset/valid/wildfire/-76.01709,46.17746.jpg",0
486,"Dataset/valid/wildfire/-70.27817,50.52338.jpg",0
1377,"Dataset/valid/wildfire/-72.78817,47.38549.jpg",0
2640,"Dataset/valid/wildfire/-76.67531,45.70534.jpg",0
5349,"Dataset/valid/nowildfire/-75.681878,45.422233.jpg",1
1381,"Dataset/valid/wildfire/-72.7928,45.1114.jpg",0
1267,"Dataset/valid/wildfire/-72.58075,45.8783.jpg",0
619,"Dataset/valid/wildfire/-70.95342,45.97242.jpg",0
3588,"Dataset/valid/nowildfire/-113.996583,51.01136.jpg",1
4031,"Dataset/valid/nowildfire/-122.745553,49.184885.jpg",1
3573,"Dataset/valid/nowildfire/-113.987393,50.966336.jpg",1
432,"Dataset/valid/wildfire/-69.94622,49.29766.jpg",0
2816,"Dataset/valid/wildfire/-77.5161,48.1464.jpg",0
5091,"Dataset/valid/nowildfire/-73.83547,45.586233.jpg",1
305,"Dataset/valid/wildfire/-69.0451,47.4845.jpg",0
4823,"Dataset/valid/nowildfire/-73.609338,45.60923.jpg",1
5532,"Dataset/valid/nowildfire/-75.799568,45.378915.jpg",1
3007,"Dataset/valid/wildfire/-78.37609,48.32554.jpg",0
3914,"Dataset/valid/nowildfire/-114.140719,51.00097.jpg",1
3784,"Dataset/valid/nowildfire/-114.0833,51.121432.jpg",1
4638,"Dataset/valid/nowildfire/-73.439154,45.404361.jpg",1
2742,"Dataset/valid/wildfire/-77.17633,47.82734.jpg",0
5588,"Dataset/valid/nowildfire/-75.829063,45.368014.jpg",1
2889,"Dataset/valid/wildfire/-77.82024,46.6301.jpg",0
3036,"Dataset/valid/wildfire/-78.50602,48.47063.jpg",0
2721,"Dataset/valid/wildfire/-77.05449,46.68375.jpg",0
5763,"Dataset/valid/nowildfire/-79.403782,43.688305.jpg",1
3338,"Dataset/valid/wildfire/-79.34024,48.77698.jpg",0
5939,"Dataset/valid/nowildfire/-79.552234,43.631866.jpg",1
942,"Dataset/valid/wildfire/-71.81951,49.43016.jpg",0
5376,"Dataset/valid/nowildfire/-75.701482,45.328078.jpg",1
3777,"Dataset/valid/nowildfire/-114.080188,50.899585.jpg",1
4090,"Dataset/valid/nowildfire/-122.783582,49.146434.jpg",1
1484,"Dataset/valid/wildfire/-73.09573,50.66067.jpg",0
3995,"Dataset/valid/nowildfire/-122.722597,49.148039.jpg",1
119,"Dataset/valid/wildfire/-66.18958,50.20893.jpg",0
5886,"Dataset/valid/nowildfire/-79.514263,43.772662.jpg",1
1131,"Dataset/valid/wildfire/-72.30306,46.89359.jpg",0
4042,"Dataset/valid/nowildfire/-122.752647,49.134618.jpg",1
6116,"Dataset/valid/nowildfire/-79.720579,43.883346.jpg",1
1017,"Dataset/valid/wildfire/-72.0563,48.29497.jpg",0
1108,"Dataset/valid/wildfire/-72.26087,48.872.jpg",0
5173,"Dataset/valid/nowildfire/-73.918042,45.568354.jpg",1
549,"Dataset/valid/wildfire/-70.63193,49.66427.jpg",0
4525,"Dataset/valid/nowildfire/-123.136586,49.253593.jpg",1
5017,"Dataset/valid/nowildfire/-73.773615,45.482944.jpg",1
1291,"Dataset/valid/wildfire/-72.63336,47.54407.jpg",0
4473,"Dataset/valid/nowildfire/-123.096465,49.123079.jpg",1
5977,"Dataset/valid/nowildfire/-79.58456,43.693312.jpg",1
4364,"Dataset/valid/nowildfire/-123.001626,49.197307.jpg",1
4372,"Dataset/valid/nowildfire/-123.011834,49.219923.jpg",1
4063,"Dataset/valid/nowildfire/-122.766621,49.139244.jpg",1
4617,"Dataset/valid/nowildfire/-73.419695,45.512392.jpg",1
5347,"Dataset/valid/nowildfire/-75.681136,45.369409.jpg",1
2226,"Dataset/valid/wildfire/-75.26513,45.66157.jpg",0
2613,"Dataset/valid/wildfire/-76.59636,48.30935.jpg",0
886,"Dataset/valid/wildfire/-71.6796,45.36121.jpg",0
1101,"Dataset/valid/wildfire/-72.25123,48.07554.jpg",0
735,"Dataset/valid/wildfire/-71.27145,46.92026.jpg",0
2894,"Dataset/valid/wildfire/-77.83794,48.5054.jpg",0
3275,"Dataset/valid/wildfire/-79.20476,49.00899.jpg",0
2016,"Dataset/valid/wildfire/-74.5281,45.7172.jpg",0
5976,"Dataset/valid/nowildfire/-79.583745,43.660987.jpg",1
2166,"Dataset/valid/wildfire/-75.03772,46.36931.jpg",0
5855,"Dataset/valid/nowildfire/-79.479519,43.836383.jpg",1
2648,"Dataset/valid/wildfire/-76.70483,45.83004.jpg",0
3997,"Dataset/valid/nowildfire/-122.723806,49.095393.jpg",1
4722,"Dataset/valid/nowildfire/-73.521656,45.564769.jpg",1
5160,"Dataset/valid/nowildfire/-73.906629,45.631967.jpg",1
2186,"Dataset/valid/wildfire/-75.10825,49.71433.jpg",0
128,"Dataset/valid/wildfire/-66.35764,50.21433.jpg",0
1293,"Dataset/valid/wildfire/-72.63491,49.35761.jpg",0
475,"Dataset/valid/wildfire/-70.20886,50.65978.jpg",0
1042,"Dataset/valid/wildfire/-72.11171,45.28327.jpg",0
3534,"Dataset/valid/nowildfire/-113.9755,50.99664.jpg",1
6049,"Dataset/valid/nowildfire/-79.651195,43.645163.jpg",1
