,images,labels
23766,"Dataset/train/nowildfire/-73.758866,45.572142.jpg",1
29614,"Dataset/train/nowildfire/-79.735598,43.897331.jpg",1
25237,"Dataset/train/nowildfire/-75.64557,45.36564.jpg",1
24089,"Dataset/train/nowildfire/-73.813846,45.516846.jpg",1
18970,"Dataset/train/nowildfire/-122.801,49.111707.jpg",1
5137,"Dataset/train/wildfire/-72.2368,47.07195.jpg",0
2745,"Dataset/train/wildfire/-70.73289,46.89269.jpg",0
9131,"Dataset/train/wildfire/-74.51651,50.76529.jpg",0
15665,"Dataset/train/nowildfire/-113.926916,50.921776.jpg",1
13517,"Dataset/train/wildfire/-78.01462,48.1265.jpg",0
7938,"Dataset/train/wildfire/-73.84283,49.79317.jpg",0
5309,"Dataset/train/wildfire/-72.31704,48.53327.jpg",0
9066,"Dataset/train/wildfire/-74.4664,46.1903.jpg",0
18911,"Dataset/train/nowildfire/-122.792289,49.097032.jpg",1
26733,"Dataset/train/nowildfire/-75.805738,45.387415.jpg",1
6697,"Dataset/train/wildfire/-73.0639,45.4848.jpg",0
20844,"Dataset/train/nowildfire/-123.065961,49.14342.jpg",1
12138,"Dataset/train/wildfire/-76.71424,49.16427.jpg",0
8415,"Dataset/train/wildfire/-74.0893,45.77428.jpg",0
27162,"Dataset/train/nowildfire/-79.281323,43.674634.jpg",1
28032,"Dataset/train/nowildfire/-79.427796,43.828957.jpg",1
19538,"Dataset/train/nowildfire/-122.883092,49.270009.jpg",1
14601,"Dataset/train/wildfire/-78.95678,48.2536.jpg",0
18302,"Dataset/train/nowildfire/-114.166761,51.052052.jpg",1
24022,"Dataset/train/nowildfire/-73.801981,45.459228.jpg",1
19734,"Dataset/train/nowildfire/-122.909427,49.131461.jpg",1
25123,"Dataset/train/nowildfire/-75.632682,45.405395.jpg",1
3290,"Dataset/train/wildfire/-71.13672,48.65438.jpg",0
4109,"Dataset/train/wildfire/-71.60616,46.86751.jpg",0
22178,"Dataset/train/nowildfire/-73.480864,45.424915.jpg",1
8109,"Dataset/train/wildfire/-73.9273,47.1484.jpg",0
29000,"Dataset/train/nowildfire/-79.600254,43.738284.jpg",1
9087,"Dataset/train/wildfire/-74.47908,46.53148.jpg",0
6320,"Dataset/train/wildfire/-72.78635,46.44185.jpg",0
3861,"Dataset/train/wildfire/-71.44298,50.88639.jpg",0
12895,"Dataset/train/wildfire/-77.44539,47.53417.jpg",0
1174,"Dataset/train/wildfire/-68.39881,49.08693.jpg",0
11057,"Dataset/train/wildfire/-75.90237,46.21073.jpg",0
5780,"Dataset/train/wildfire/-72.5628,49.5414.jpg",0
11659,"Dataset/train/wildfire/-76.25545,46.14629.jpg",0
19682,"Dataset/train/nowildfire/-122.902282,49.204847.jpg",1
17258,"Dataset/train/nowildfire/-114.071548,50.92566.jpg",1
17456,"Dataset/train/nowildfire/-114.089421,51.11709.jpg",1
3543,"Dataset/train/wildfire/-71.2683,48.4969.jpg",0
16651,"Dataset/train/nowildfire/-114.018665,50.926831.jpg",1
8956,"Dataset/train/wildfire/-74.39598,45.92836.jpg",0
8790,"Dataset/train/wildfire/-74.2959,46.0564.jpg",0
13915,"Dataset/train/wildfire/-78.36811,53.65528.jpg",0
1333,"Dataset/train/wildfire/-68.75,50.57554.jpg",0
2518,"Dataset/train/wildfire/-70.52744,46.22422.jpg",0
18268,"Dataset/train/nowildfire/-114.163405,51.053545.jpg",1
6665,"Dataset/train/wildfire/-73.03782,46.2485.jpg",0
16031,"Dataset/train/nowildfire/-113.958465,51.130636.jpg",1
16288,"Dataset/train/nowildfire/-113.982077,51.035891.jpg",1
15091,"Dataset/train/wildfire/-79.22421,48.50719.jpg",0
9492,"Dataset/train/wildfire/-74.7635,49.91757.jpg",0
8327,"Dataset/train/wildfire/-74.03964,50.35132.jpg",0
19891,"Dataset/train/nowildfire/-122.930012,49.153456.jpg",1
11177,"Dataset/train/wildfire/-75.95507,45.53058.jpg",0
14451,"Dataset/train/wildfire/-78.8547,48.11841.jpg",0
21490,"Dataset/train/nowildfire/-123.15268,49.2399.jpg",1
27037,"Dataset/train/nowildfire/-79.259934,43.688558.jpg",1
14834,"Dataset/train/wildfire/-79.07678,46.68465.jpg",0
3967,"Dataset/train/wildfire/-71.52616,48.65258.jpg",0
3565,"Dataset/train/wildfire/-71.28721,48.47062.jpg",0
25333,"Dataset/train/nowildfire/-75.655505,45.40951.jpg",1
1452,"Dataset/train/wildfire/-69.03747,49.68196.jpg",0
17597,"Dataset/train/nowildfire/-114.102441,51.03512.jpg",1
21017,"Dataset/train/nowildfire/-123.091165,49.194793.jpg",1
16303,"Dataset/train/nowildfire/-113.984233,51.010516.jpg",1
17313,"Dataset/train/nowildfire/-114.076728,51.068341.jpg",1
11450,"Dataset/train/wildfire/-76.08571,47.34233.jpg",0
1595,"Dataset/train/wildfire/-69.235,48.6447.jpg",0
24112,"Dataset/train/nowildfire/-73.817757,45.583149.jpg",1
15256,"Dataset/train/wildfire/-79.30501,48.18825.jpg",0
26118,"Dataset/train/nowildfire/-75.73372,45.388072.jpg",1
11647,"Dataset/train/wildfire/-76.23709,45.85222.jpg",0
5876,"Dataset/train/wildfire/-72.60492,45.64808.jpg",0
29246,"Dataset/train/nowildfire/-79.655552,43.624757.jpg",1
776,"Dataset/train/wildfire/-66.83062,48.41517.jpg",0
7219,"Dataset/train/wildfire/-73.44048,45.96523.jpg",0
2155,"Dataset/train/wildfire/-70.14292,49.92386.jpg",0
29329,"Dataset/train/nowildfire/-79.674984,43.82401.jpg",1
17040,"Dataset/train/nowildfire/-114.053345,50.919357.jpg",1
5521,"Dataset/train/wildfire/-72.41537,45.93465.jpg",0
3168,"Dataset/train/wildfire/-71.0575,48.59323.jpg",0
17869,"Dataset/train/nowildfire/-114.12527,51.052985.jpg",1
26928,"Dataset/train/nowildfire/-75.827886,45.364832.jpg",1
29399,"Dataset/train/nowildfire/-79.69137,43.890523.jpg",1
25378,"Dataset/train/nowildfire/-75.660169,45.397319.jpg",1
9346,"Dataset/train/wildfire/-74.66371,52.46433.jpg",0
16660,"Dataset/train/nowildfire/-114.019884,50.92684.jpg",1
21059,"Dataset/train/nowildfire/-123.096105,49.25061.jpg",1
16156,"Dataset/train/nowildfire/-113.9707,51.013033.jpg",1
21492,"Dataset/train/nowildfire/-123.152765,49.173123.jpg",1
9932,"Dataset/train/wildfire/-75.0886,49.82554.jpg",0
19340,"Dataset/train/nowildfire/-122.859566,49.213729.jpg",1
26664,"Dataset/train/nowildfire/-75.795286,45.446136.jpg",1
11065,"Dataset/train/wildfire/-75.90626,46.26709.jpg",0
26633,"Dataset/train/nowildfire/-75.792211,45.422119.jpg",1
14979,"Dataset/train/wildfire/-79.15986,48.6265.jpg",0
12377,"Dataset/train/wildfire/-76.92557,51.07644.jpg",0
765,"Dataset/train/wildfire/-66.75804,48.01979.jpg",0
170,"Dataset/train/wildfire/-64.09895,50.39808.jpg",0
9490,"Dataset/train/wildfire/-74.76322,46.16247.jpg",0
24027,"Dataset/train/nowildfire/-73.802877,45.411181.jpg",1
11022,"Dataset/train/wildfire/-75.8867,46.46.jpg",0
27271,"Dataset/train/nowildfire/-79.300467,43.794822.jpg",1
2234,"Dataset/train/wildfire/-70.24198,47.68915.jpg",0
1076,"Dataset/train/wildfire/-68.11633,48.622.jpg",0
2734,"Dataset/train/wildfire/-70.72298,45.64988.jpg",0
26962,"Dataset/train/nowildfire/-79.246071,43.878504.jpg",1
67,"Dataset/train/wildfire/-62.0678,51.1536.jpg",0
26948,"Dataset/train/nowildfire/-75.831266,45.371853.jpg",1
2987,"Dataset/train/wildfire/-70.92105,45.98771.jpg",0
27804,"Dataset/train/nowildfire/-79.392159,43.846139.jpg",1
7612,"Dataset/train/wildfire/-73.6785,46.1544.jpg",0
24731,"Dataset/train/nowildfire/-75.583567,45.397145.jpg",1
15588,"Dataset/train/nowildfire/-113.919704,51.066255.jpg",1
24286,"Dataset/train/nowildfire/-73.851392,45.51992.jpg",1
1831,"Dataset/train/wildfire/-69.692,48.18106.jpg",0
7214,"Dataset/train/wildfire/-73.4381,46.0019.jpg",0
4233,"Dataset/train/wildfire/-71.69318,48.33693.jpg",0
9660,"Dataset/train/wildfire/-74.86905,45.67116.jpg",0
5265,"Dataset/train/wildfire/-72.2962,47.3252.jpg",0
23082,"Dataset/train/nowildfire/-73.646866,45.409231.jpg",1
27295,"Dataset/train/nowildfire/-79.305465,43.817835.jpg",1
27599,"Dataset/train/nowildfire/-79.357626,43.62711.jpg",1
20429,"Dataset/train/nowildfire/-123.009789,49.171437.jpg",1
27055,"Dataset/train/nowildfire/-79.262848,43.7195.jpg",1
18019,"Dataset/train/nowildfire/-114.138466,50.943252.jpg",1
24130,"Dataset/train/nowildfire/-73.821102,45.489706.jpg",1
26575,"Dataset/train/nowildfire/-75.78486,45.418071.jpg",1
6259,"Dataset/train/wildfire/-72.76418,46.43016.jpg",0
13912,"Dataset/train/wildfire/-78.3671,51.90708.jpg",0
12551,"Dataset/train/wildfire/-77.07897,51.81925.jpg",0
26009,"Dataset/train/nowildfire/-75.722416,45.338386.jpg",1
16189,"Dataset/train/nowildfire/-113.973702,50.95602.jpg",1
20061,"Dataset/train/nowildfire/-122.955083,49.158735.jpg",1
19589,"Dataset/train/nowildfire/-122.889387,49.13646.jpg",1
12952,"Dataset/train/wildfire/-77.49045,48.76888.jpg",0
16235,"Dataset/train/nowildfire/-113.977526,51.029363.jpg",1
17197,"Dataset/train/nowildfire/-114.06706,51.00813.jpg",1
9213,"Dataset/train/wildfire/-74.57944,46.15258.jpg",0
21324,"Dataset/train/nowildfire/-123.132688,49.241016.jpg",1
23069,"Dataset/train/nowildfire/-73.644891,45.592964.jpg",1
29435,"Dataset/train/nowildfire/-79.698356,43.902956.jpg",1
17098,"Dataset/train/nowildfire/-114.058077,50.920853.jpg",1
13682,"Dataset/train/wildfire/-78.15574,48.79766.jpg",0
16895,"Dataset/train/nowildfire/-114.041672,51.113767.jpg",1
23665,"Dataset/train/nowildfire/-73.742073,45.532136.jpg",1
11686,"Dataset/train/wildfire/-76.28488,53.56655.jpg",0
27874,"Dataset/train/nowildfire/-79.404874,43.908202.jpg",1
9035,"Dataset/train/wildfire/-74.4458,45.7297.jpg",0
24718,"Dataset/train/nowildfire/-75.581709,45.36103.jpg",1
11590,"Dataset/train/wildfire/-76.18764,46.19634.jpg",0
20294,"Dataset/train/nowildfire/-122.990608,49.185627.jpg",1
19487,"Dataset/train/nowildfire/-122.87498,49.17691.jpg",1
1276,"Dataset/train/wildfire/-68.65201,47.55216.jpg",0
10382,"Dataset/train/wildfire/-75.5044,48.7253.jpg",0
24714,"Dataset/train/nowildfire/-75.581298,45.408838.jpg",1
27676,"Dataset/train/nowildfire/-79.370258,43.73129.jpg",1
563,"Dataset/train/wildfire/-65.98295,50.73322.jpg",0
4715,"Dataset/train/wildfire/-72.0212,45.8306.jpg",0
4191,"Dataset/train/wildfire/-71.66276,46.30666.jpg",0
24283,"Dataset/train/nowildfire/-73.851207,45.476257.jpg",1
18382,"Dataset/train/nowildfire/-122.718979,49.219986.jpg",1
12069,"Dataset/train/wildfire/-76.657,49.38549.jpg",0
4819,"Dataset/train/wildfire/-72.06827,48.96523.jpg",0
14546,"Dataset/train/wildfire/-78.92333,48.94005.jpg",0
712,"Dataset/train/wildfire/-66.56719,48.05936.jpg",0
8108,"Dataset/train/wildfire/-73.92708,51.02698.jpg",0
22645,"Dataset/train/nowildfire/-73.566263,45.506523.jpg",1
26982,"Dataset/train/nowildfire/-79.249905,43.818908.jpg",1
16735,"Dataset/train/nowildfire/-114.026251,51.099801.jpg",1
16330,"Dataset/train/nowildfire/-113.986796,50.923451.jpg",1
16242,"Dataset/train/nowildfire/-113.978099,51.01777.jpg",1
4106,"Dataset/train/wildfire/-71.60233,46.77158.jpg",0
10119,"Dataset/train/wildfire/-75.25034,50.25719.jpg",0
18440,"Dataset/train/nowildfire/-122.725347,49.152319.jpg",1
19013,"Dataset/train/nowildfire/-122.806705,49.163592.jpg",1
5548,"Dataset/train/wildfire/-72.4311,46.23052.jpg",0
6664,"Dataset/train/wildfire/-73.0377,46.38549.jpg",0
2755,"Dataset/train/wildfire/-70.73572,46.15978.jpg",0
27631,"Dataset/train/nowildfire/-79.363548,43.893512.jpg",1
23983,"Dataset/train/nowildfire/-73.796317,45.598456.jpg",1
25897,"Dataset/train/nowildfire/-75.711633,45.409776.jpg",1
1474,"Dataset/train/wildfire/-69.06537,49.3819.jpg",0
4712,"Dataset/train/wildfire/-72.02026,47.92026.jpg",0
4266,"Dataset/train/wildfire/-71.72705,45.13999.jpg",0
7915,"Dataset/train/wildfire/-73.82946,45.90978.jpg",0
20383,"Dataset/train/nowildfire/-123.003405,49.248109.jpg",1
9430,"Dataset/train/wildfire/-74.7218,47.94814.jpg",0
26331,"Dataset/train/nowildfire/-75.754265,45.353965.jpg",1
9547,"Dataset/train/wildfire/-74.79333,49.31205.jpg",0
25871,"Dataset/train/nowildfire/-75.709451,45.335575.jpg",1
25483,"Dataset/train/nowildfire/-75.672777,45.397731.jpg",1
24652,"Dataset/train/nowildfire/-75.56749,45.359186.jpg",1
27652,"Dataset/train/nowildfire/-79.366864,43.794439.jpg",1
18951,"Dataset/train/nowildfire/-122.798364,49.200115.jpg",1
3566,"Dataset/train/wildfire/-71.28723,46.93735.jpg",0
11738,"Dataset/train/wildfire/-76.33938,45.72063.jpg",0
21049,"Dataset/train/nowildfire/-123.095527,49.22899.jpg",1
10757,"Dataset/train/wildfire/-75.73471,49.66936.jpg",0
23380,"Dataset/train/nowildfire/-73.697038,45.449288.jpg",1
14584,"Dataset/train/wildfire/-78.94371,47.85582.jpg",0
20541,"Dataset/train/nowildfire/-123.023273,49.252212.jpg",1
9142,"Dataset/train/wildfire/-74.52326,52.13729.jpg",0
9739,"Dataset/train/wildfire/-74.92776,45.80486.jpg",0
23887,"Dataset/train/nowildfire/-73.782193,45.500578.jpg",1
18422,"Dataset/train/nowildfire/-122.723485,49.118402.jpg",1
22176,"Dataset/train/nowildfire/-73.48077,45.623204.jpg",1
16231,"Dataset/train/nowildfire/-113.977344,51.010479.jpg",1
26076,"Dataset/train/nowildfire/-75.728484,45.361326.jpg",1
11329,"Dataset/train/wildfire/-76.02608,46.28148.jpg",0
14359,"Dataset/train/wildfire/-78.7761,53.3983.jpg",0
2067,"Dataset/train/wildfire/-70.04175,47.89539.jpg",0
13614,"Dataset/train/wildfire/-78.10323,48.22063.jpg",0
11244,"Dataset/train/wildfire/-75.9848,53.71613.jpg",0
24808,"Dataset/train/nowildfire/-75.597593,45.466106.jpg",1
21757,"Dataset/train/nowildfire/-123.191785,49.203281.jpg",1
27123,"Dataset/train/nowildfire/-79.274144,43.737809.jpg",1
3686,"Dataset/train/wildfire/-71.35266,48.66936.jpg",0
1716,"Dataset/train/wildfire/-69.46689,49.31115.jpg",0
27255,"Dataset/train/nowildfire/-79.297681,43.746338.jpg",1
548,"Dataset/train/wildfire/-65.91241,50.6238.jpg",0
22421,"Dataset/train/nowildfire/-73.527661,45.47597.jpg",1
22825,"Dataset/train/nowildfire/-73.599903,45.426653.jpg",1
6497,"Dataset/train/wildfire/-72.88904,46.86481.jpg",0
8597,"Dataset/train/wildfire/-74.16896,49.93375.jpg",0
24134,"Dataset/train/nowildfire/-73.821435,45.449806.jpg",1
18397,"Dataset/train/nowildfire/-122.721009,49.103302.jpg",1
13043,"Dataset/train/wildfire/-77.57805,47.04227.jpg",0
21573,"Dataset/train/nowildfire/-123.162696,49.169937.jpg",1
12296,"Dataset/train/wildfire/-76.84708,46.76889.jpg",0
23414,"Dataset/train/nowildfire/-73.702961,45.610331.jpg",1
14938,"Dataset/train/wildfire/-79.13696,48.24041.jpg",0
15356,"Dataset/train/wildfire/-79.37302,48.7536.jpg",0
10114,"Dataset/train/wildfire/-75.24444,49.71433.jpg",0
17352,"Dataset/train/nowildfire/-114.079901,50.982632.jpg",1
3747,"Dataset/train/wildfire/-71.37505,49.59143.jpg",0
4707,"Dataset/train/wildfire/-72.0175,45.7914.jpg",0
18423,"Dataset/train/nowildfire/-122.723635,49.121442.jpg",1
24764,"Dataset/train/nowildfire/-75.592387,45.388543.jpg",1
10934,"Dataset/train/wildfire/-75.84834,46.81025.jpg",0
3135,"Dataset/train/wildfire/-71.03474,46.78777.jpg",0
21756,"Dataset/train/nowildfire/-123.19136,49.16022.jpg",1
26024,"Dataset/train/nowildfire/-75.723435,45.391001.jpg",1
23532,"Dataset/train/nowildfire/-73.718791,45.495087.jpg",1
6696,"Dataset/train/wildfire/-73.06331,47.65078.jpg",0
5806,"Dataset/train/wildfire/-72.57313,45.13999.jpg",0
23228,"Dataset/train/nowildfire/-73.672451,45.636665.jpg",1
70,"Dataset/train/wildfire/-62.18954,50.23681.jpg",0
1560,"Dataset/train/wildfire/-69.17106,48.63819.jpg",0
25121,"Dataset/train/nowildfire/-75.632648,45.451494.jpg",1
21678,"Dataset/train/nowildfire/-123.178653,49.131794.jpg",1
4348,"Dataset/train/wildfire/-71.78523,46.23322.jpg",0
16382,"Dataset/train/nowildfire/-113.992506,51.139344.jpg",1
18990,"Dataset/train/nowildfire/-122.803396,49.190003.jpg",1
5161,"Dataset/train/wildfire/-72.24487,45.5018.jpg",0
12700,"Dataset/train/wildfire/-77.22563,48.3747.jpg",0
18320,"Dataset/train/nowildfire/-114.169168,51.160514.jpg",1
1075,"Dataset/train/wildfire/-68.11525,48.34413.jpg",0
13745,"Dataset/train/wildfire/-78.21483,48.33333.jpg",0
28523,"Dataset/train/nowildfire/-79.512684,43.641535.jpg",1
2609,"Dataset/train/wildfire/-70.61876,46.01169.jpg",0
5618,"Dataset/train/wildfire/-72.4719,45.4028.jpg",0
12369,"Dataset/train/wildfire/-76.9214,46.6014.jpg",0
2754,"Dataset/train/wildfire/-70.7357,46.22782.jpg",0
22708,"Dataset/train/nowildfire/-73.577607,45.635013.jpg",1
27114,"Dataset/train/nowildfire/-79.272793,43.685594.jpg",1
6354,"Dataset/train/wildfire/-72.80274,47.45174.jpg",0
10922,"Dataset/train/wildfire/-75.83754,46.10492.jpg",0
10839,"Dataset/train/wildfire/-75.7956,46.5961.jpg",0
18957,"Dataset/train/nowildfire/-122.799199,49.152771.jpg",1
21996,"Dataset/train/nowildfire/-73.445807,45.55154.jpg",1
15810,"Dataset/train/nowildfire/-113.938309,51.001793.jpg",1
13359,"Dataset/train/wildfire/-77.85751,48.01979.jpg",0
13854,"Dataset/train/wildfire/-78.31312,51.47422.jpg",0
5677,"Dataset/train/wildfire/-72.50589,46.7554.jpg",0
10572,"Dataset/train/wildfire/-75.62567,47.15528.jpg",0
2718,"Dataset/train/wildfire/-70.71017,49.09772.jpg",0
20817,"Dataset/train/nowildfire/-123.062615,49.175506.jpg",1
7104,"Dataset/train/wildfire/-73.3503,47.3506.jpg",0
12503,"Dataset/train/wildfire/-77.03922,46.1211.jpg",0
8723,"Dataset/train/wildfire/-74.2472,52.2536.jpg",0
11347,"Dataset/train/wildfire/-76.03299,47.24311.jpg",0
29415,"Dataset/train/nowildfire/-79.69405,43.777409.jpg",1
24414,"Dataset/train/nowildfire/-73.875733,45.497343.jpg",1
23979,"Dataset/train/nowildfire/-73.79571,45.639269.jpg",1
11602,"Dataset/train/wildfire/-76.19663,46.30216.jpg",0
19328,"Dataset/train/nowildfire/-122.858151,49.155308.jpg",1
2798,"Dataset/train/wildfire/-70.78494,46.55936.jpg",0
20516,"Dataset/train/nowildfire/-123.020276,49.09695.jpg",1
9935,"Dataset/train/wildfire/-75.08921,45.84322.jpg",0
17857,"Dataset/train/nowildfire/-114.124741,50.976703.jpg",1
13097,"Dataset/train/wildfire/-77.6308,47.5308.jpg",0
9626,"Dataset/train/wildfire/-74.84268,50.79586.jpg",0
26581,"Dataset/train/nowildfire/-75.785746,45.411368.jpg",1
3818,"Dataset/train/wildfire/-71.41271,47.03417.jpg",0
11358,"Dataset/train/wildfire/-76.03771,46.3729.jpg",0
19730,"Dataset/train/nowildfire/-122.908975,49.158418.jpg",1
7552,"Dataset/train/wildfire/-73.63896,47.02608.jpg",0
5695,"Dataset/train/wildfire/-72.51616,47.98052.jpg",0
20351,"Dataset/train/nowildfire/-122.998873,49.142356.jpg",1
28649,"Dataset/train/nowildfire/-79.531809,43.755885.jpg",1
20957,"Dataset/train/nowildfire/-123.082283,49.141552.jpg",1
22222,"Dataset/train/nowildfire/-73.490815,45.570851.jpg",1
28300,"Dataset/train/nowildfire/-79.473662,43.798261.jpg",1
4441,"Dataset/train/wildfire/-71.84101,46.41247.jpg",0
16795,"Dataset/train/nowildfire/-114.031665,51.17094.jpg",1
18527,"Dataset/train/nowildfire/-122.739111,49.255774.jpg",1
9826,"Dataset/train/wildfire/-75.00592,45.81295.jpg",0
24767,"Dataset/train/nowildfire/-75.59256,45.454052.jpg",1
16339,"Dataset/train/nowildfire/-113.988096,50.994277.jpg",1
12383,"Dataset/train/wildfire/-76.9294,48.5533.jpg",0
15435,"Dataset/train/wildfire/-79.44203,48.16067.jpg",0
643,"Dataset/train/wildfire/-66.28834,50.23502.jpg",0
17340,"Dataset/train/nowildfire/-114.079125,51.055858.jpg",1
24817,"Dataset/train/nowildfire/-75.598278,45.388434.jpg",1
12563,"Dataset/train/wildfire/-77.09406,48.96703.jpg",0
1911,"Dataset/train/wildfire/-69.85761,47.93285.jpg",0
6791,"Dataset/train/wildfire/-73.13147,50.30396.jpg",0
20412,"Dataset/train/nowildfire/-123.00689,49.180566.jpg",1
11601,"Dataset/train/wildfire/-76.1952,46.42656.jpg",0
4380,"Dataset/train/wildfire/-71.80176,46.8738.jpg",0
19003,"Dataset/train/nowildfire/-122.8049,49.143141.jpg",1
26782,"Dataset/train/nowildfire/-75.811126,45.341204.jpg",1
6774,"Dataset/train/wildfire/-73.11876,46.0018.jpg",0
15461,"Dataset/train/wildfire/-79.45647,48.62021.jpg",0
7981,"Dataset/train/wildfire/-73.86199,46.30396.jpg",0
18753,"Dataset/train/nowildfire/-122.771045,49.255721.jpg",1
11137,"Dataset/train/wildfire/-75.93657,45.99311.jpg",0
21474,"Dataset/train/nowildfire/-123.151451,49.117914.jpg",1
4812,"Dataset/train/wildfire/-72.06576,48.29766.jpg",0
3021,"Dataset/train/wildfire/-70.94997,48.31475.jpg",0
4291,"Dataset/train/wildfire/-71.74872,45.14808.jpg",0
29205,"Dataset/train/nowildfire/-79.647239,43.63613.jpg",1
7215,"Dataset/train/wildfire/-73.43874,46.3711.jpg",0
24844,"Dataset/train/nowildfire/-75.602271,45.455953.jpg",1
26080,"Dataset/train/nowildfire/-75.729105,45.425166.jpg",1
8333,"Dataset/train/wildfire/-74.04274,48.34952.jpg",0
6493,"Dataset/train/wildfire/-72.8855,48.41157.jpg",0
20716,"Dataset/train/nowildfire/-123.049573,49.102357.jpg",1
14642,"Dataset/train/wildfire/-78.97374,46.76799.jpg",0
25075,"Dataset/train/nowildfire/-75.628589,45.431928.jpg",1
25334,"Dataset/train/nowildfire/-75.655562,45.389334.jpg",1
10812,"Dataset/train/wildfire/-75.77966,51.68465.jpg",0
805,"Dataset/train/wildfire/-66.9726,50.0738.jpg",0
6619,"Dataset/train/wildfire/-72.9986,49.91157.jpg",0
11381,"Dataset/train/wildfire/-76.04793,46.70174.jpg",0
27953,"Dataset/train/nowildfire/-79.416959,43.792524.jpg",1
14828,"Dataset/train/wildfire/-79.07517,48.61931.jpg",0
29107,"Dataset/train/nowildfire/-79.625634,43.769372.jpg",1
28192,"Dataset/train/nowildfire/-79.453276,43.758403.jpg",1
15166,"Dataset/train/wildfire/-79.2606,47.1811.jpg",0
9661,"Dataset/train/wildfire/-74.86963,46.50899.jpg",0
13084,"Dataset/train/wildfire/-77.62316,48.59143.jpg",0
26241,"Dataset/train/nowildfire/-75.745346,45.370133.jpg",1
22834,"Dataset/train/nowildfire/-73.60117,45.495995.jpg",1
24665,"Dataset/train/nowildfire/-75.569561,45.380242.jpg",1
25948,"Dataset/train/nowildfire/-75.716882,45.449945.jpg",1
267,"Dataset/train/wildfire/-64.622,48.36571.jpg",0
26320,"Dataset/train/nowildfire/-75.753429,45.467406.jpg",1
3383,"Dataset/train/wildfire/-71.19769,46.55756.jpg",0
24833,"Dataset/train/nowildfire/-75.600481,45.408337.jpg",1
26619,"Dataset/train/nowildfire/-75.790538,45.34363.jpg",1
11775,"Dataset/train/wildfire/-76.37669,45.78327.jpg",0
6636,"Dataset/train/wildfire/-73.013,46.33004.jpg",0
10379,"Dataset/train/wildfire/-75.50151,49.57644.jpg",0
18659,"Dataset/train/nowildfire/-122.759092,49.207975.jpg",1
760,"Dataset/train/wildfire/-66.74328,48.02698.jpg",0
24194,"Dataset/train/nowildfire/-73.832614,45.443153.jpg",1
4971,"Dataset/train/wildfire/-72.1531,49.4161.jpg",0
23713,"Dataset/train/nowildfire/-73.749189,45.437291.jpg",1
1058,"Dataset/train/wildfire/-68.05778,48.03327.jpg",0
5082,"Dataset/train/wildfire/-72.20812,49.88909.jpg",0
12662,"Dataset/train/wildfire/-77.1903,50.8622.jpg",0
1133,"Dataset/train/wildfire/-68.28653,49.20444.jpg",0
25867,"Dataset/train/nowildfire/-75.709165,45.358709.jpg",1
24490,"Dataset/train/nowildfire/-73.890767,45.450535.jpg",1
26880,"Dataset/train/nowildfire/-75.822604,45.344833.jpg",1
25306,"Dataset/train/nowildfire/-75.652686,45.458842.jpg",1
13594,"Dataset/train/wildfire/-78.07744,52.35582.jpg",0
28578,"Dataset/train/nowildfire/-79.521498,43.859451.jpg",1
13119,"Dataset/train/wildfire/-77.6423,53.80126.jpg",0
11766,"Dataset/train/wildfire/-76.37151,51.8774.jpg",0
13168,"Dataset/train/wildfire/-77.67694,48.34233.jpg",0
6833,"Dataset/train/wildfire/-73.15881,46.6337.jpg",0
18851,"Dataset/train/nowildfire/-122.784553,49.104539.jpg",1
3208,"Dataset/train/wildfire/-71.08378,46.8765.jpg",0
25983,"Dataset/train/nowildfire/-75.719803,45.409575.jpg",1
23216,"Dataset/train/nowildfire/-73.671143,45.494337.jpg",1
28365,"Dataset/train/nowildfire/-79.484165,43.881272.jpg",1
22656,"Dataset/train/nowildfire/-73.568598,45.407569.jpg",1
15976,"Dataset/train/nowildfire/-113.952757,50.968655.jpg",1
7509,"Dataset/train/wildfire/-73.61031,50.33184.jpg",0
6496,"Dataset/train/wildfire/-72.88899,49.47153.jpg",0
20812,"Dataset/train/nowildfire/-123.062312,49.142178.jpg",1
20833,"Dataset/train/nowildfire/-123.06483,49.210873.jpg",1
2648,"Dataset/train/wildfire/-70.64589,46.17656.jpg",0
17779,"Dataset/train/nowildfire/-114.11736,51.040857.jpg",1
20,"Dataset/train/wildfire/-60.2869,50.2306.jpg",0
21917,"Dataset/train/nowildfire/-73.433694,45.626725.jpg",1
5583,"Dataset/train/wildfire/-72.44959,48.69005.jpg",0
27279,"Dataset/train/nowildfire/-79.302413,43.806689.jpg",1
5106,"Dataset/train/wildfire/-72.22013,46.16757.jpg",0
25139,"Dataset/train/nowildfire/-75.634293,45.399794.jpg",1
6101,"Dataset/train/wildfire/-72.69903,46.51259.jpg",0
6274,"Dataset/train/wildfire/-72.76954,47.41337.jpg",0
18434,"Dataset/train/nowildfire/-122.724471,49.124652.jpg",1
918,"Dataset/train/wildfire/-67.3955,50.6105.jpg",0
17282,"Dataset/train/nowildfire/-114.074087,51.018202.jpg",1
19053,"Dataset/train/nowildfire/-122.813473,49.138203.jpg",1
11782,"Dataset/train/wildfire/-76.38248,48.8783.jpg",0
3405,"Dataset/train/wildfire/-71.20796,48.45714.jpg",0
5406,"Dataset/train/wildfire/-72.36517,45.68465.jpg",0
7442,"Dataset/train/wildfire/-73.56505,53.82644.jpg",0
